sample_index,elapsed_seconds,timestamp,raw_adc
1425,67.625000,2026-09-08T10:52:00.503+08:00,2008
1426,67.641000,2026-09-08T10:52:00.519+08:00,2014
1427,67.672000,2026-09-08T10:52:00.550+08:00,2014
1428,67.703000,2026-09-08T10:52:00.581+08:00,2018
1429,67.719000,2026-09-08T10:52:00.597+08:00,2020
1430,67.750000,2026-09-08T10:52:00.628+08:00,2021
1431,67.782000,2026-09-08T10:52:00.660+08:00,2024
1432,67.797000,2026-09-08T10:52:00.675+08:00,2024
1433,67.828000,2026-09-08T10:52:00.706+08:00,2025
1434,67.860000,2026-09-08T10:52:00.738+08:00,2024
1435,67.875000,2026-09-08T10:52:00.753+08:00,2027
1436,67.907000,2026-09-08T10:52:00.785+08:00,2028
1437,67.938000,2026-09-08T10:52:00.816+08:00,2023
1438,67.953000,2026-09-08T10:52:00.831+08:00,2026
1439,67.985000,2026-09-08T10:52:00.863+08:00,2025
1440,68.016000,2026-09-08T10:52:00.894+08:00,2024
1441,68.032000,2026-09-08T10:52:00.910+08:00,2027
1442,68.063000,2026-09-08T10:52:00.941+08:00,2030
1443,68.094000,2026-09-08T10:52:00.972+08:00,2031
1444,68.110000,2026-09-08T10:52:00.988+08:00,2037
1445,68.141000,2026-09-08T10:52:01.019+08:00,2035
1446,68.172000,2026-09-08T10:52:01.050+08:00,2038
1447,68.188000,2026-09-08T10:52:01.066+08:00,2039
1448,68.219000,2026-09-08T10:52:01.097+08:00,2040
1449,68.250000,2026-09-08T10:52:01.128+08:00,2043
1450,68.266000,2026-09-08T10:52:01.144+08:00,2041
1451,68.297000,2026-09-08T10:52:01.175+08:00,2043
1452,68.328000,2026-09-08T10:52:01.206+08:00,2044
1453,68.344000,2026-09-08T10:52:01.222+08:00,2045
1454,68.375000,2026-09-08T10:52:01.253+08:00,2045
1455,68.407000,2026-09-08T10:52:01.285+08:00,2047
1456,68.422000,2026-09-08T10:52:01.300+08:00,2042
1457,68.453000,2026-09-08T10:52:01.331+08:00,2042
1458,68.485000,2026-09-08T10:52:01.363+08:00,2043
1459,68.500000,2026-09-08T10:52:01.378+08:00,2041
1460,68.532000,2026-09-08T10:52:01.410+08:00,2042
1461,68.563000,2026-09-08T10:52:01.441+08:00,2043
1462,68.578000,2026-09-08T10:52:01.456+08:00,2047
1463,68.610000,2026-09-08T10:52:01.488+08:00,2047
1464,68.641000,2026-09-08T10:52:01.519+08:00,2052
1465,68.657000,2026-09-08T10:52:01.535+08:00,2049
1466,68.688000,2026-09-08T10:52:01.566+08:00,2052
1467,68.719000,2026-09-08T10:52:01.597+08:00,2052
1468,68.735000,2026-09-08T10:52:01.613+08:00,2053
1469,68.766000,2026-09-08T10:52:01.644+08:00,2053
1470,68.797000,2026-09-08T10:52:01.675+08:00,2053
1471,68.813000,2026-09-08T10:52:01.691+08:00,2056
1472,68.844000,2026-09-08T10:52:01.722+08:00,2057
1473,68.891000,2026-09-08T10:52:01.769+08:00,2056
1474,68.938000,2026-09-08T10:52:01.816+08:00,2054
1475,68.985000,2026-09-08T10:52:01.863+08:00,2052
1476,69.032000,2026-09-08T10:52:01.910+08:00,2052
1477,69.063000,2026-09-08T10:52:01.941+08:00,2053
1478,69.110000,2026-09-08T10:52:01.988+08:00,2049
1479,69.157000,2026-09-08T10:52:02.035+08:00,2048
1480,69.203000,2026-09-08T10:52:02.081+08:00,2050
1481,69.250000,2026-09-08T10:52:02.128+08:00,2052
1482,69.297000,2026-09-08T10:52:02.175+08:00,2052
1483,69.328000,2026-09-08T10:52:02.206+08:00,2053
1484,69.375000,2026-09-08T10:52:02.253+08:00,2049
1485,69.422000,2026-09-08T10:52:02.300+08:00,2054
1486,69.469000,2026-09-08T10:52:02.347+08:00,2056
1487,69.516000,2026-09-08T10:52:02.394+08:00,2059
1488,69.547000,2026-09-08T10:52:02.425+08:00,2058
1489,69.594000,2026-09-08T10:52:02.472+08:00,2059
1490,69.641000,2026-09-08T10:52:02.519+08:00,2059
1491,69.688000,2026-09-08T10:52:02.566+08:00,2061
1492,69.735000,2026-09-08T10:52:02.613+08:00,2063
1493,69.782000,2026-09-08T10:52:02.660+08:00,2060
1494,69.813000,2026-09-08T10:52:02.691+08:00,2061
1495,69.860000,2026-09-08T10:52:02.738+08:00,2057
1496,69.907000,2026-09-08T10:52:02.785+08:00,2060
1497,69.953000,2026-09-08T10:52:02.831+08:00,2057
1498,70.000000,2026-09-08T10:52:02.878+08:00,2056
1499,70.032000,2026-09-08T10:52:02.910+08:00,2055
1500,70.078000,2026-09-08T10:52:02.956+08:00,2058
1501,70.125000,2026-09-08T10:52:03.003+08:00,2060
1502,70.172000,2026-09-08T10:52:03.050+08:00,2058
1503,70.219000,2026-09-08T10:52:03.097+08:00,2058
1504,70.266000,2026-09-08T10:52:03.144+08:00,2060
1505,70.297000,2026-09-08T10:52:03.175+08:00,2064
1506,70.344000,2026-09-08T10:52:03.222+08:00,2065
1507,70.391000,2026-09-08T10:52:03.269+08:00,2065
1508,70.438000,2026-09-08T10:52:03.316+08:00,2067
1509,70.485000,2026-09-08T10:52:03.363+08:00,2066
1510,70.516000,2026-09-08T10:52:03.394+08:00,2069
1511,70.563000,2026-09-08T10:52:03.441+08:00,2069
1512,70.610000,2026-09-08T10:52:03.488+08:00,2069
1513,70.657000,2026-09-08T10:52:03.535+08:00,2069
1514,70.703000,2026-09-08T10:52:03.581+08:00,2068
1515,70.750000,2026-09-08T10:52:03.628+08:00,2066
1516,70.782000,2026-09-08T10:52:03.660+08:00,2066
1517,70.828000,2026-09-08T10:52:03.706+08:00,2061
1518,70.875000,2026-09-08T10:52:03.753+08:00,2066
1519,70.922000,2026-09-08T10:52:03.800+08:00,2063
1520,70.969000,2026-09-08T10:52:03.847+08:00,2061
1521,71.000000,2026-09-08T10:52:03.878+08:00,2061
1522,71.047000,2026-09-08T10:52:03.925+08:00,2065
1523,71.094000,2026-09-08T10:52:03.972+08:00,2067
1524,71.141000,2026-09-08T10:52:04.019+08:00,2070
1525,71.188000,2026-09-08T10:52:04.066+08:00,2071
1526,71.219000,2026-09-08T10:52:04.097+08:00,2070
1527,71.266000,2026-09-08T10:52:04.144+08:00,2074
1528,71.313000,2026-09-08T10:52:04.191+08:00,2074
1529,71.360000,2026-09-08T10:52:04.238+08:00,2079
1530,71.407000,2026-09-08T10:52:04.285+08:00,2078
1531,71.453000,2026-09-08T10:52:04.331+08:00,2075
1532,71.485000,2026-09-08T10:52:04.363+08:00,2078
1533,71.532000,2026-09-08T10:52:04.410+08:00,2079
1534,71.578000,2026-09-08T10:52:04.456+08:00,2076
1535,71.625000,2026-09-08T10:52:04.503+08:00,2075
1536,71.672000,2026-09-08T10:52:04.550+08:00,2077
1537,71.703000,2026-09-08T10:52:04.581+08:00,2074
1538,71.750000,2026-09-08T10:52:04.628+08:00,2073
1539,71.797000,2026-09-08T10:52:04.675+08:00,2071
1540,71.844000,2026-09-08T10:52:04.722+08:00,2073
1541,71.891000,2026-09-08T10:52:04.769+08:00,2074
1542,71.938000,2026-09-08T10:52:04.816+08:00,2074
1543,71.969000,2026-09-08T10:52:04.847+08:00,2076
1544,72.016000,2026-09-08T10:52:04.894+08:00,2077
1545,72.063000,2026-09-08T10:52:04.941+08:00,2082
1546,72.110000,2026-09-08T10:52:04.988+08:00,2082
1547,72.157000,2026-09-08T10:52:05.035+08:00,2087
1548,72.188000,2026-09-08T10:52:05.066+08:00,2084
1549,72.235000,2026-09-08T10:52:05.113+08:00,2087
1550,72.282000,2026-09-08T10:52:05.160+08:00,2090
1551,72.328000,2026-09-08T10:52:05.206+08:00,2091
1552,72.375000,2026-09-08T10:52:05.253+08:00,2092
1553,72.422000,2026-09-08T10:52:05.300+08:00,2095
1554,72.453000,2026-09-08T10:52:05.331+08:00,2096
1555,72.500000,2026-09-08T10:52:05.378+08:00,2098
1556,72.547000,2026-09-08T10:52:05.425+08:00,2094
1557,72.594000,2026-09-08T10:52:05.472+08:00,2092
1558,72.641000,2026-09-08T10:52:05.519+08:00,2091
1559,72.672000,2026-09-08T10:52:05.550+08:00,2088
1560,72.719000,2026-09-08T10:52:05.597+08:00,2090
1561,72.766000,2026-09-08T10:52:05.644+08:00,2092
1562,72.813000,2026-09-08T10:52:05.691+08:00,2091
1563,72.860000,2026-09-08T10:52:05.738+08:00,2095
1564,72.891000,2026-09-08T10:52:05.769+08:00,2099
1565,72.938000,2026-09-08T10:52:05.816+08:00,2098
1566,72.985000,2026-09-08T10:52:05.863+08:00,2101
1567,73.032000,2026-09-08T10:52:05.910+08:00,2101
1568,73.078000,2026-09-08T10:52:05.956+08:00,2103
1569,73.125000,2026-09-08T10:52:06.003+08:00,2103
1570,73.157000,2026-09-08T10:52:06.035+08:00,2105
1571,73.203000,2026-09-08T10:52:06.081+08:00,2106
1572,73.250000,2026-09-08T10:52:06.128+08:00,2107
1573,73.297000,2026-09-08T10:52:06.175+08:00,2108
1574,73.344000,2026-09-08T10:52:06.222+08:00,2104
1575,73.375000,2026-09-08T10:52:06.253+08:00,2105
1576,73.422000,2026-09-08T10:52:06.300+08:00,2102
1577,73.469000,2026-09-08T10:52:06.347+08:00,2103
1578,73.516000,2026-09-08T10:52:06.394+08:00,2101
1579,73.563000,2026-09-08T10:52:06.441+08:00,2101
1580,73.594000,2026-09-08T10:52:06.472+08:00,2100
1581,73.641000,2026-09-08T10:52:06.519+08:00,2098
1582,73.688000,2026-09-08T10:52:06.566+08:00,2101
1583,73.735000,2026-09-08T10:52:06.613+08:00,2100
1584,73.782000,2026-09-08T10:52:06.660+08:00,2104
1585,73.828000,2026-09-08T10:52:06.706+08:00,2101
1586,73.860000,2026-09-08T10:52:06.738+08:00,2104
1587,73.907000,2026-09-08T10:52:06.785+08:00,2103
1588,73.953000,2026-09-08T10:52:06.831+08:00,2104
1589,74.000000,2026-09-08T10:52:06.878+08:00,2103
1590,74.047000,2026-09-08T10:52:06.925+08:00,2106
1591,74.094000,2026-09-08T10:52:06.972+08:00,2104
1592,74.125000,2026-09-08T10:52:07.003+08:00,2102
1593,74.172000,2026-09-08T10:52:07.050+08:00,2104
1594,74.219000,2026-09-08T10:52:07.097+08:00,2104
1595,74.266000,2026-09-08T10:52:07.144+08:00,2102
1596,74.313000,2026-09-08T10:52:07.191+08:00,2098
1597,74.344000,2026-09-08T10:52:07.222+08:00,2094
1598,74.391000,2026-09-08T10:52:07.269+08:00,2092
1599,74.438000,2026-09-08T10:52:07.316+08:00,2093
1600,74.485000,2026-09-08T10:52:07.363+08:00,2091
1601,74.532000,2026-09-08T10:52:07.410+08:00,2091
1602,74.563000,2026-09-08T10:52:07.441+08:00,2091
1603,74.610000,2026-09-08T10:52:07.488+08:00,2092
1604,74.657000,2026-09-08T10:52:07.535+08:00,2094
1605,74.703000,2026-09-08T10:52:07.581+08:00,2095
1606,74.750000,2026-09-08T10:52:07.628+08:00,2094
1607,74.797000,2026-09-08T10:52:07.675+08:00,2095
1608,74.828000,2026-09-08T10:52:07.706+08:00,2096
1609,74.875000,2026-09-08T10:52:07.753+08:00,2095
1610,74.922000,2026-09-08T10:52:07.800+08:00,2094
1611,74.969000,2026-09-08T10:52:07.847+08:00,2093
1612,75.016000,2026-09-08T10:52:07.894+08:00,2095
1613,75.047000,2026-09-08T10:52:07.925+08:00,2094
1614,75.094000,2026-09-08T10:52:07.972+08:00,2094
1615,75.141000,2026-09-08T10:52:08.019+08:00,2091
1616,75.188000,2026-09-08T10:52:08.066+08:00,2088
1617,75.235000,2026-09-08T10:52:08.113+08:00,2088
1618,75.282000,2026-09-08T10:52:08.160+08:00,2083
1619,75.313000,2026-09-08T10:52:08.191+08:00,2082
1620,75.360000,2026-09-08T10:52:08.238+08:00,2077
1621,75.407000,2026-09-08T10:52:08.285+08:00,2076
1622,75.453000,2026-09-08T10:52:08.331+08:00,2076
1623,75.500000,2026-09-08T10:52:08.378+08:00,2075
1624,75.532000,2026-09-08T10:52:08.410+08:00,2075
1625,75.578000,2026-09-08T10:52:08.456+08:00,2074
1626,75.625000,2026-09-08T10:52:08.503+08:00,2073
1627,75.672000,2026-09-08T10:52:08.550+08:00,2070
1628,75.719000,2026-09-08T10:52:08.597+08:00,2070
1629,75.766000,2026-09-08T10:52:08.644+08:00,2067
1630,75.797000,2026-09-08T10:52:08.675+08:00,2068
1631,75.844000,2026-09-08T10:52:08.722+08:00,2067
1632,75.891000,2026-09-08T10:52:08.769+08:00,2065
1633,75.938000,2026-09-08T10:52:08.816+08:00,2064
1634,75.985000,2026-09-08T10:52:08.863+08:00,2063
1635,76.016000,2026-09-08T10:52:08.894+08:00,2058
1636,76.063000,2026-09-08T10:52:08.941+08:00,2055
1637,76.110000,2026-09-08T10:52:08.988+08:00,2054
1638,76.157000,2026-09-08T10:52:09.035+08:00,2052
1639,76.203000,2026-09-08T10:52:09.081+08:00,2049
1640,76.235000,2026-09-08T10:52:09.113+08:00,2048
1641,76.282000,2026-09-08T10:52:09.160+08:00,2044
1642,76.328000,2026-09-08T10:52:09.206+08:00,2050
1643,76.375000,2026-09-08T10:52:09.253+08:00,2047
1644,76.422000,2026-09-08T10:52:09.300+08:00,2051
1645,76.469000,2026-09-08T10:52:09.347+08:00,2044
1646,76.500000,2026-09-08T10:52:09.378+08:00,2049
1647,76.547000,2026-09-08T10:52:09.425+08:00,2046
1648,76.594000,2026-09-08T10:52:09.472+08:00,2050
1649,76.641000,2026-09-08T10:52:09.519+08:00,2045
1650,76.688000,2026-09-08T10:52:09.566+08:00,2048
1651,76.719000,2026-09-08T10:52:09.597+08:00,2040
1652,76.766000,2026-09-08T10:52:09.644+08:00,2046
1653,76.813000,2026-09-08T10:52:09.691+08:00,2046
1654,76.860000,2026-09-08T10:52:09.738+08:00,2041
1655,76.907000,2026-09-08T10:52:09.785+08:00,2039
1656,76.953000,2026-09-08T10:52:09.831+08:00,2034
1657,76.985000,2026-09-08T10:52:09.863+08:00,2031
1658,77.032000,2026-09-08T10:52:09.910+08:00,2032
1659,77.078000,2026-09-08T10:52:09.956+08:00,2026
1660,77.125000,2026-09-08T10:52:10.003+08:00,2026
1661,77.172000,2026-09-08T10:52:10.050+08:00,2025
1662,77.203000,2026-09-08T10:52:10.081+08:00,2024
1663,77.250000,2026-09-08T10:52:10.128+08:00,2027
1664,77.297000,2026-09-08T10:52:10.175+08:00,2024
1665,77.344000,2026-09-08T10:52:10.222+08:00,2025
1666,77.391000,2026-09-08T10:52:10.269+08:00,2026
1667,77.438000,2026-09-08T10:52:10.316+08:00,2025
1668,77.469000,2026-09-08T10:52:10.347+08:00,2026
1669,77.516000,2026-09-08T10:52:10.394+08:00,2026
1670,77.563000,2026-09-08T10:52:10.441+08:00,2024
1671,77.610000,2026-09-08T10:52:10.488+08:00,2027
1672,77.657000,2026-09-08T10:52:10.535+08:00,2026
1673,77.688000,2026-09-08T10:52:10.566+08:00,2025
1674,77.735000,2026-09-08T10:52:10.613+08:00,2026
1675,77.782000,2026-09-08T10:52:10.660+08:00,2023
1676,77.828000,2026-09-08T10:52:10.706+08:00,2022
1677,77.875000,2026-09-08T10:52:10.753+08:00,2018
1678,77.907000,2026-09-08T10:52:10.785+08:00,2019
1679,77.953000,2026-09-08T10:52:10.831+08:00,2018
1680,78.000000,2026-09-08T10:52:10.878+08:00,2015
1681,78.047000,2026-09-08T10:52:10.925+08:00,2017
1682,78.094000,2026-09-08T10:52:10.972+08:00,2016
1683,78.141000,2026-09-08T10:52:11.019+08:00,2019
1684,78.172000,2026-09-08T10:52:11.050+08:00,2021
1685,78.219000,2026-09-08T10:52:11.097+08:00,2021
1686,78.266000,2026-09-08T10:52:11.144+08:00,2023
1687,78.313000,2026-09-08T10:52:11.191+08:00,2027
1688,78.360000,2026-09-08T10:52:11.238+08:00,2026
1689,78.391000,2026-09-08T10:52:11.269+08:00,2024
1690,78.438000,2026-09-08T10:52:11.316+08:00,2024
1691,78.485000,2026-09-08T10:52:11.363+08:00,2027
1692,78.532000,2026-09-08T10:52:11.410+08:00,2024
1693,78.578000,2026-09-08T10:52:11.456+08:00,2027
1694,78.625000,2026-09-08T10:52:11.503+08:00,2026
1695,78.657000,2026-09-08T10:52:11.535+08:00,2022
1696,78.703000,2026-09-08T10:52:11.581+08:00,2021
1697,78.750000,2026-09-08T10:52:11.628+08:00,2017
1698,78.797000,2026-09-08T10:52:11.675+08:00,2016
1699,78.844000,2026-09-08T10:52:11.722+08:00,2016
1700,78.875000,2026-09-08T10:52:11.753+08:00,2016
1701,78.922000,2026-09-08T10:52:11.800+08:00,2016
1702,78.969000,2026-09-08T10:52:11.847+08:00,2015
1703,79.016000,2026-09-08T10:52:11.894+08:00,2016
1704,79.063000,2026-09-08T10:52:11.941+08:00,2019
1705,79.094000,2026-09-08T10:52:11.972+08:00,2022
1706,79.141000,2026-09-08T10:52:12.019+08:00,2023
1707,79.188000,2026-09-08T10:52:12.066+08:00,2024
1708,79.235000,2026-09-08T10:52:12.113+08:00,2025
1709,79.282000,2026-09-08T10:52:12.160+08:00,2028
1710,79.328000,2026-09-08T10:52:12.206+08:00,2024
1711,79.360000,2026-09-08T10:52:12.238+08:00,2027
1712,79.407000,2026-09-08T10:52:12.285+08:00,2023
1713,79.453000,2026-09-08T10:52:12.331+08:00,2026
1714,79.500000,2026-09-08T10:52:12.378+08:00,2021
1715,79.547000,2026-09-08T10:52:12.425+08:00,2025
1716,79.578000,2026-09-08T10:52:12.456+08:00,2023
1717,79.625000,2026-09-08T10:52:12.503+08:00,2024
1718,79.672000,2026-09-08T10:52:12.550+08:00,2022
1719,79.719000,2026-09-08T10:52:12.597+08:00,2022
1720,79.766000,2026-09-08T10:52:12.644+08:00,2020
1721,79.813000,2026-09-08T10:52:12.691+08:00,2021
1722,79.844000,2026-09-08T10:52:12.722+08:00,2022
1723,79.891000,2026-09-08T10:52:12.769+08:00,2024
1724,79.938000,2026-09-08T10:52:12.816+08:00,2032
1725,79.985000,2026-09-08T10:52:12.863+08:00,2030
1726,80.032000,2026-09-08T10:52:12.910+08:00,2032
1727,80.063000,2026-09-08T10:52:12.941+08:00,2032
1728,80.110000,2026-09-08T10:52:12.988+08:00,2033
1729,80.157000,2026-09-08T10:52:13.035+08:00,2036
1730,80.203000,2026-09-08T10:52:13.081+08:00,2033
1731,80.250000,2026-09-08T10:52:13.128+08:00,2034
1732,80.297000,2026-09-08T10:52:13.175+08:00,2035
1733,80.328000,2026-09-08T10:52:13.206+08:00,2037
1734,80.375000,2026-09-08T10:52:13.253+08:00,2035
1735,80.422000,2026-09-08T10:52:13.300+08:00,2036
1736,80.469000,2026-09-08T10:52:13.347+08:00,2030
1737,80.516000,2026-09-08T10:52:13.394+08:00,2031
1738,80.547000,2026-09-08T10:52:13.425+08:00,2028
1739,80.594000,2026-09-08T10:52:13.472+08:00,2026
1740,80.641000,2026-09-08T10:52:13.519+08:00,2025
1741,80.688000,2026-09-08T10:52:13.566+08:00,2023
1742,80.735000,2026-09-08T10:52:13.613+08:00,2026
1743,80.766000,2026-09-08T10:52:13.644+08:00,2030
1744,80.813000,2026-09-08T10:52:13.691+08:00,2032
1745,80.860000,2026-09-08T10:52:13.738+08:00,2030
1746,80.907000,2026-09-08T10:52:13.785+08:00,2033
1747,80.953000,2026-09-08T10:52:13.831+08:00,2034
1748,81.000000,2026-09-08T10:52:13.878+08:00,2036
1749,81.032000,2026-09-08T10:52:13.910+08:00,2034
1750,81.078000,2026-09-08T10:52:13.956+08:00,2034
1751,81.125000,2026-09-08T10:52:14.003+08:00,2033
1752,81.172000,2026-09-08T10:52:14.050+08:00,2032
1753,81.219000,2026-09-08T10:52:14.097+08:00,2033
1754,81.266000,2026-09-08T10:52:14.144+08:00,2032
1755,81.297000,2026-09-08T10:52:14.175+08:00,2032
1756,81.344000,2026-09-08T10:52:14.222+08:00,2027
1757,81.391000,2026-09-08T10:52:14.269+08:00,2029
1758,81.438000,2026-09-08T10:52:14.316+08:00,2026
1759,81.485000,2026-09-08T10:52:14.363+08:00,2027
1760,81.516000,2026-09-08T10:52:14.394+08:00,2025
1761,81.563000,2026-09-08T10:52:14.441+08:00,2028
1762,81.610000,2026-09-08T10:52:14.488+08:00,2024
1763,81.657000,2026-09-08T10:52:14.535+08:00,2027
1764,81.703000,2026-09-08T10:52:14.581+08:00,2031
1765,81.735000,2026-09-08T10:52:14.613+08:00,2031
1766,81.782000,2026-09-08T10:52:14.660+08:00,2030
1767,81.828000,2026-09-08T10:52:14.706+08:00,2032
1768,81.875000,2026-09-08T10:52:14.753+08:00,2034
1769,81.922000,2026-09-08T10:52:14.800+08:00,2033
1770,81.969000,2026-09-08T10:52:14.847+08:00,2034
1771,82.000000,2026-09-08T10:52:14.878+08:00,2037
1772,82.047000,2026-09-08T10:52:14.925+08:00,2036
1773,82.094000,2026-09-08T10:52:14.972+08:00,2033
1774,82.141000,2026-09-08T10:52:15.019+08:00,2029
1775,82.188000,2026-09-08T10:52:15.066+08:00,2034
1776,82.219000,2026-09-08T10:52:15.097+08:00,2031
1777,82.266000,2026-09-08T10:52:15.144+08:00,2030
1778,82.313000,2026-09-08T10:52:15.191+08:00,2027
1779,82.360000,2026-09-08T10:52:15.238+08:00,2027
1780,82.407000,2026-09-08T10:52:15.285+08:00,2027
1781,82.438000,2026-09-08T10:52:15.316+08:00,2025
1782,82.485000,2026-09-08T10:52:15.363+08:00,2027
1783,82.532000,2026-09-08T10:52:15.410+08:00,2028
1784,82.578000,2026-09-08T10:52:15.456+08:00,2029
1785,82.625000,2026-09-08T10:52:15.503+08:00,2032
1786,82.672000,2026-09-08T10:52:15.550+08:00,2033
1787,82.703000,2026-09-08T10:52:15.581+08:00,2035
1788,82.750000,2026-09-08T10:52:15.628+08:00,2034
1789,82.797000,2026-09-08T10:52:15.675+08:00,2036
1790,82.844000,2026-09-08T10:52:15.722+08:00,2040
1791,82.891000,2026-09-08T10:52:15.769+08:00,2038
1792,82.938000,2026-09-08T10:52:15.816+08:00,2037
1793,82.969000,2026-09-08T10:52:15.847+08:00,2036
1794,83.016000,2026-09-08T10:52:15.894+08:00,2035
1795,83.063000,2026-09-08T10:52:15.941+08:00,2034
1796,83.110000,2026-09-08T10:52:15.988+08:00,2034
1797,83.157000,2026-09-08T10:52:16.035+08:00,2032
1798,83.188000,2026-09-08T10:52:16.066+08:00,2030
1799,83.235000,2026-09-08T10:52:16.113+08:00,2026
1800,83.282000,2026-09-08T10:52:16.160+08:00,2029
1801,83.328000,2026-09-08T10:52:16.206+08:00,2028
1802,83.375000,2026-09-08T10:52:16.253+08:00,2027
1803,83.407000,2026-09-08T10:52:16.285+08:00,2029
1804,83.453000,2026-09-08T10:52:16.331+08:00,2028
1805,83.500000,2026-09-08T10:52:16.378+08:00,2036
1806,83.547000,2026-09-08T10:52:16.425+08:00,2034
1807,83.594000,2026-09-08T10:52:16.472+08:00,2038
1808,83.641000,2026-09-08T10:52:16.519+08:00,2034
1809,83.672000,2026-09-08T10:52:16.550+08:00,2035
1810,83.719000,2026-09-08T10:52:16.597+08:00,2037
1811,83.766000,2026-09-08T10:52:16.644+08:00,2038
1812,83.813000,2026-09-08T10:52:16.691+08:00,2035
1813,83.860000,2026-09-08T10:52:16.738+08:00,2036
1814,83.891000,2026-09-08T10:52:16.769+08:00,2036
1815,83.938000,2026-09-08T10:52:16.816+08:00,2034
1816,83.985000,2026-09-08T10:52:16.863+08:00,2034
1817,84.032000,2026-09-08T10:52:16.910+08:00,2033
1818,84.078000,2026-09-08T10:52:16.956+08:00,2030
1819,84.125000,2026-09-08T10:52:17.003+08:00,2032
1820,84.157000,2026-09-08T10:52:17.035+08:00,2031
1821,84.203000,2026-09-08T10:52:17.081+08:00,2028
1822,84.250000,2026-09-08T10:52:17.128+08:00,2031
1823,84.297000,2026-09-08T10:52:17.175+08:00,2030
1824,84.344000,2026-09-08T10:52:17.222+08:00,2032
1825,84.375000,2026-09-08T10:52:17.253+08:00,2034
1826,84.422000,2026-09-08T10:52:17.300+08:00,2036
1827,84.469000,2026-09-08T10:52:17.347+08:00,2038
1828,84.516000,2026-09-08T10:52:17.394+08:00,2037
1829,84.563000,2026-09-08T10:52:17.441+08:00,2039
1830,84.610000,2026-09-08T10:52:17.488+08:00,2038
1831,84.641000,2026-09-08T10:52:17.519+08:00,2037
1832,84.688000,2026-09-08T10:52:17.566+08:00,2036
1833,84.735000,2026-09-08T10:52:17.613+08:00,2037
1834,84.782000,2026-09-08T10:52:17.660+08:00,2038
1835,84.828000,2026-09-08T10:52:17.706+08:00,2036
1836,84.860000,2026-09-08T10:52:17.738+08:00,2036
1837,84.907000,2026-09-08T10:52:17.785+08:00,2033
1838,84.953000,2026-09-08T10:52:17.831+08:00,2034
1839,85.000000,2026-09-08T10:52:17.878+08:00,2029
1840,85.047000,2026-09-08T10:52:17.925+08:00,2032
1841,85.094000,2026-09-08T10:52:17.972+08:00,2030
1842,85.125000,2026-09-08T10:52:18.003+08:00,2032
1843,85.172000,2026-09-08T10:52:18.050+08:00,2034
1844,85.219000,2026-09-08T10:52:18.097+08:00,2034
1845,85.266000,2026-09-08T10:52:18.144+08:00,2034
1846,85.313000,2026-09-08T10:52:18.191+08:00,2034
1847,85.344000,2026-09-08T10:52:18.222+08:00,2033
1848,85.391000,2026-09-08T10:52:18.269+08:00,2038
1849,85.438000,2026-09-08T10:52:18.316+08:00,2036
1850,85.485000,2026-09-08T10:52:18.363+08:00,2033
1851,85.532000,2026-09-08T10:52:18.410+08:00,2038
1852,85.563000,2026-09-08T10:52:18.441+08:00,2035
1853,85.610000,2026-09-08T10:52:18.488+08:00,2037
1854,85.657000,2026-09-08T10:52:18.535+08:00,2035
1855,85.703000,2026-09-08T10:52:18.581+08:00,2034
1856,85.750000,2026-09-08T10:52:18.628+08:00,2031
1857,85.797000,2026-09-08T10:52:18.675+08:00,2030
1858,85.828000,2026-09-08T10:52:18.706+08:00,2029
1859,85.875000,2026-09-08T10:52:18.753+08:00,2029
1860,85.922000,2026-09-08T10:52:18.800+08:00,2025
1861,85.969000,2026-09-08T10:52:18.847+08:00,2027
1862,86.016000,2026-09-08T10:52:18.894+08:00,2029
1863,86.047000,2026-09-08T10:52:18.925+08:00,2029
1864,86.094000,2026-09-08T10:52:18.972+08:00,2031
1865,86.141000,2026-09-08T10:52:19.019+08:00,2034
1866,86.188000,2026-09-08T10:52:19.066+08:00,2035
1867,86.235000,2026-09-08T10:52:19.113+08:00,2037
1868,86.282000,2026-09-08T10:52:19.160+08:00,2037
1869,86.313000,2026-09-08T10:52:19.191+08:00,2037
1870,86.360000,2026-09-08T10:52:19.238+08:00,2039
1871,86.407000,2026-09-08T10:52:19.285+08:00,2039
1872,86.453000,2026-09-08T10:52:19.331+08:00,2036
1873,86.500000,2026-09-08T10:52:19.378+08:00,2037
1874,86.532000,2026-09-08T10:52:19.410+08:00,2041
1875,86.578000,2026-09-08T10:52:19.456+08:00,2038
1876,86.625000,2026-09-08T10:52:19.503+08:00,2035
1877,86.672000,2026-09-08T10:52:19.550+08:00,2036
1878,86.719000,2026-09-08T10:52:19.597+08:00,2033
1879,86.766000,2026-09-08T10:52:19.644+08:00,2031
1880,86.797000,2026-09-08T10:52:19.675+08:00,2031
1881,86.844000,2026-09-08T10:52:19.722+08:00,2029
1882,86.891000,2026-09-08T10:52:19.769+08:00,2027
1883,86.938000,2026-09-08T10:52:19.816+08:00,2032
1884,86.985000,2026-09-08T10:52:19.863+08:00,2033
1885,87.016000,2026-09-08T10:52:19.894+08:00,2039
1886,87.063000,2026-09-08T10:52:19.941+08:00,2036
1887,87.110000,2026-09-08T10:52:19.988+08:00,2037
1888,87.157000,2026-09-08T10:52:20.035+08:00,2039
1889,87.203000,2026-09-08T10:52:20.081+08:00,2039
